video_name,experiment_id,cfg,steps,phase,mean_mse,std_mse,mean_lpips,std_lpips,mean_flow_magnitude,flow_magnitude_variance,mean_warp_error,warp_error_variance,temporal_consistency_score,flicker_index
mig21_missile,mig21_missile_cfg6.0_steps25,6.0,25,cfg_ablation,0.004268786039513846,0.0035706681199426803,0.19217669814825059,0.054468773505159294,0.7577072978019714,0.05679614803964152,0.00421998598612845,1.2691588469800478e-05,11.531886825764861,0.08557794349534172
mig21_missile,mig21_missile_cfg7.0_steps25,7.0,25,cfg_ablation,0.0034979951257507005,0.002468948001519491,0.12648656815290452,0.024305495426567326,1.678708593050639,0.07174118529671823,0.003802668668019275,6.201264342324976e-06,6.975602178419946,0.07577732232000146
mig21_missile,mig21_missile_cfg7.5_steps15,7.5,15,steps_ablation,0.003302596047675858,0.0017755420888788558,0.1234762320915858,0.033423459893407316,2.15309069554011,1.2022978315649737,0.0043756305007264015,5.091259943514775e-06,7.06578759467936,0.06557615447257246
mig21_missile,mig21_missile_cfg7.5_steps20,7.5,20,steps_ablation,0.002803529298398644,0.0019171957095442812,0.12918169796466827,0.027658608666125992,1.481067991256714,0.09414922725398318,0.0029771818313747644,3.757126303583155e-06,7.1256127841349235,0.06687609399003643
mig21_missile,mig21_missile_cfg7.5_steps25,7.5,25,cfg_ablation,0.0038304992175350588,0.00230252228351145,0.13792497515678406,0.023363631959849432,4.144469912846883,0.16771350262751689,0.004224146467943986,5.361675589733337e-06,7.557529937636424,0.08012245116489274
mig21_missile,mig21_missile_cfg7.5_steps25_prompt_baseline,7.5,25,prompt_ablation,0.0038304992175350588,0.00230252228351145,0.13792497515678406,0.023363631959849432,4.144469912846883,0.16771350262751689,0.004224146467943986,5.361675589733337e-06,7.557529937636424,0.08012245116489274
mig21_missile,mig21_missile_cfg7.5_steps25_prompt_enhanced,7.5,25,prompt_ablation,0.007015202535937229,0.003638726133390945,0.1402869040767352,0.023456174130298664,7.3516695658365885,0.5470222328281387,0.007487174061437448,1.3581858626891359e-05,8.004201837719751,0.11008363483207566
mig21_missile,mig21_missile_cfg7.5_steps30,7.5,30,steps_ablation,0.0028980519583759207,0.002259543843618907,0.12926148275534313,0.03418197284303859,0.5641225675741831,0.0188992769769966,0.003090134678253283,5.248006237542574e-06,7.342188505707098,0.06838388568056482
mig21_missile,mig21_missile_cfg7.5_steps40,7.5,40,steps_ablation,0.006382240975896517,0.0037249708544743773,0.21894515057404837,0.03925815539284428,4.286668761571248,1.691489659136296,0.006688871545096239,1.430292591766891e-05,12.36995841658311,0.1046687588095665
mig21_missile,mig21_missile_cfg7.5_steps50,7.5,50,steps_ablation,0.007495256032173833,0.003897257771871904,0.24348080158233643,0.04097927690974094,4.947011009852091,1.1490454825057248,0.007764159686242541,1.567830085381155e-05,13.778404868497233,0.11264382994600705
mig21_missile,mig21_missile_cfg8.0_steps25,8.0,25,cfg_ablation,0.004289284255355597,0.0022301976300940912,0.13745152602593105,0.019942243274159388,4.494430589675903,0.1843989281158747,0.0048134235975643,5.036664557523506e-06,7.505325041704268,0.0843926447310618
mig21_missile,mig21_missile_cfg9.0_steps25,9.0,25,cfg_ablation,0.0046927967729667825,0.001949573587849098,0.13621232956647872,0.01647901114466976,4.7227786382039385,0.19739484862992765,0.005233128912126025,3.905697886782134e-06,7.419475896948128,0.08775645574288708
portrait,portrait_cfg5.0_steps25,5.0,25,cfg_ablation,0.0033014110289514066,0.003208699211627183,0.10008082414666812,0.049398163292598704,0.40651245911916095,0.004975710516654018,0.0034453648452957473,1.0381758525556118e-05,6.564567329200368,0.07340433581599168
portrait,portrait_cfg6.0_steps25,6.0,25,cfg_ablation,0.002544731681700796,0.0028154413938486188,0.08357422947883605,0.038858356573632805,0.3655836671590805,0.003957184372709216,0.0026632556691765785,7.978081205140023e-06,5.196097290155874,0.06409120147249528
portrait,portrait_cfg7.0_steps25,7.0,25,cfg_ablation,0.0020655958098359404,0.002410427602869534,0.07328896497686704,0.03315451493925187,0.3126169115304947,0.002468983441002184,0.0021852814747641484,5.792606415065311e-06,4.42642892148416,0.0576106102338859
portrait,portrait_cfg7.5_steps15,7.5,15,steps_ablation,0.0021818420578104754,0.0021421415961079163,0.06661996096372605,0.028439735418606806,0.3889446715513865,0.0059445376580799176,0.0024511566657262544,4.510237176133112e-06,3.9581802999253055,0.05954966853771891
